Name	Score	padj	coverage	n_topfrac
RPS21	0.315734367554725	0.315734367554725	5	1
CNPY4	0.315734367554725	0.315734367554725	5	1
KIF2C	0.315734367554725	0.315734367554725	5	1
SNORD58A	0.315734367554725	0.315734367554725	2	1
HLA-E	0.315734367554725	0.315734367554725	5	1
RPS16	0.316464845929071	0.316464845929071	5	1
VEGFB	0.316464845929071	0.316464845929071	5	1
TGFB2	0.316464845929071	0.316464845929071	5	1
RGS17	0.316464845929071	0.316464845929071	5	1
INF2	0.316464845929071	0.316464845929071	5	1
CLDN14	0.317195233170191	0.317195233170191	3	1
PSMD4	0.317195233170191	0.317195233170191	5	1
PLBD1	0.317195233170191	0.317195233170191	5	1
FLT3LG	0.317195233170191	0.317195233170191	5	1
HCN3	0.317195233170191	0.317195233170191	5	1
PRR7-AS1	0.317925529286612	0.317925529286612	4	1
TRAPPC1	0.317925529286612	0.317925529286612	5	1
FBXL5	0.317925529286612	0.317925529286612	5	1
CD274	0.318655734286862	0.318655734286862	5	1
SRPX2	0.318655734286862	0.318655734286862	5	1
SPTB	0.318655734286862	0.318655734286862	4	1
RP11-67L2.2	0.319385848179467	0.319385848179467	3	1
TMEM53	0.319385848179467	0.319385848179467	5	1
KNSTRN	0.319385848179467	0.319385848179467	5	1
CPQ	0.319385848179467	0.319385848179467	5	1
KLHL2	0.320115870972952	0.320115870972952	5	1
RPS10	0.320115870972952	0.320115870972952	5	1
G0S2	0.320115870972952	0.320115870972952	5	1
FHL1	0.320115870972952	0.320115870972952	5	1
SNAP91	0.320115870972952	0.320115870972952	2	1
RP11-325K4.3	0.320845802675844	0.320845802675844	3	1
JAKMIP2	0.320845802675844	0.320845802675844	5	1
ANKFN1	0.320845802675844	0.320845802675844	4	1
FOS	0.321575643296666	0.321575643296666	5	1
RPS17	0.321575643296666	0.321575643296666	4	1
LINC01133	0.321575643296666	0.321575643296666	4	1
MEF2D	0.322305392843943	0.322305392843943	5	1
FGF1	0.322305392843943	0.322305392843943	5	1
NOMO3	0.322305392843943	0.322305392843943	5	1
PTPN13	0.322305392843943	0.322305392843943	5	1
BCL7B	0.3230350513262	0.3230350513262	5	1
PSMG1	0.3230350513262	0.3230350513262	5	1
TSPYL2	0.323764618751959	0.323764618751959	5	1
GPR146	0.323764618751959	0.323764618751959	5	1
LRP5	0.323764618751959	0.323764618751959	5	1
FAM170B	0.324494095129742	0.324494095129742	2	1
TRAPPC2L	0.324494095129742	0.324494095129742	5	1
BUB1B	0.324494095129742	0.324494095129742	4	1
EPHA4	0.324494095129742	0.324494095129742	5	1
OPTN	0.324494095129742	0.324494095129742	5	1
RP11-855A2.5	0.325223480468073	0.325223480468073	2	1
PSMA5	0.325223480468073	0.325223480468073	5	1
GABRE	0.325223480468073	0.325223480468073	5	1
LOC100294362	0.325223480468073	0.325223480468073	2	1
SPNS2	0.325952774775472	0.325952774775472	4	1
DYNLT1	0.325952774775472	0.325952774775472	5	1
GPR37	0.325952774775472	0.325952774775472	4	1
BATF	0.325952774775472	0.325952774775472	3	1
LIFR	0.326681978060461	0.326681978060461	5	1
TXN2	0.327411090331561	0.327411090331561	5	1
PLCD4	0.327411090331561	0.327411090331561	5	1
ZIC2	0.32814011159729	0.32814011159729	3	1
PRICKLE1	0.32814011159729	0.32814011159729	5	1
ZFHX3	0.32814011159729	0.32814011159729	5	1
CHSY1	0.32886904186617	0.32886904186617	5	1
PTGES2	0.32886904186617	0.32886904186617	5	1
RP11-262H14.3	0.32886904186617	0.32886904186617	1	1
LINC00341	0.32886904186617	0.32886904186617	4	1
COX8A	0.329597881146718	0.329597881146718	5	1
NDC1	0.329597881146718	0.329597881146718	5	1
SUGCT	0.329597881146718	0.329597881146718	5	1
SLC16A14	0.330326629447454	0.330326629447454	5	1
ZNF600	0.330326629447454	0.330326629447454	5	1
TMEM251	0.331055286776895	0.331055286776895	5	1
SIRPAP1	0.331055286776895	0.331055286776895	2	1
ITGA4	0.331055286776895	0.331055286776895	4	1
SMIM10	0.331055286776895	0.331055286776895	5	1
NRN1	0.331783853143559	0.331783853143559	2	1
CMTM3	0.331783853143559	0.331783853143559	5	1
HAS3	0.331783853143559	0.331783853143559	4	1
PPIA	0.332512328555962	0.332512328555962	5	1
FAM177A1	0.332512328555962	0.332512328555962	5	1
GDE1	0.332512328555962	0.332512328555962	5	1
UCN	0.333240713022621	0.333240713022621	4	1
S100A13	0.333240713022621	0.333240713022621	5	1
MEGF6	0.333240713022621	0.333240713022621	5	1
AKR1C1	0.333969006552051	0.333969006552051	5	1
ANG	0.333969006552051	0.333969006552051	4	1
KCNK2	0.333969006552051	0.333969006552051	5	1
NEXN	0.333969006552051	0.333969006552051	5	1
BZW2	0.334697209152769	0.334697209152769	5	1
TBL3	0.334697209152769	0.334697209152769	5	1
PKP1	0.334697209152769	0.334697209152769	5	1
TM6SF2	0.334697209152769	0.334697209152769	5	1
CASKIN1	0.335425320833287	0.335425320833287	4	1
RPS10P3	0.335425320833287	0.335425320833287	4	1
TAF1B	0.335425320833287	0.335425320833287	5	1
SMIM14	0.335425320833287	0.335425320833287	5	1
TET1	0.335425320833287	0.335425320833287	5	1
RNF113A	0.336153341602122	0.336153341602122	5	1
ATP6V1F	0.336153341602122	0.336153341602122	5	1
MSI2	0.336153341602122	0.336153341602122	5	1
ANGPTL6	0.336153341602122	0.336153341602122	5	1
PRMT1	0.336881271467785	0.336881271467785	5	1
NPM2	0.336881271467785	0.336881271467785	3	1
MIR711	0.336881271467785	0.336881271467785	1	1
ZNF793	0.336881271467785	0.336881271467785	5	1
RP11-680F8.1	0.337609110438792	0.337609110438792	3	1
HSPA8	0.337609110438792	0.337609110438792	5	1
OTOGL	0.337609110438792	0.337609110438792	4	1
IRAK2	0.337609110438792	0.337609110438792	5	1
FDPS	0.338336858523653	0.338336858523653	5	1
HERC2P3	0.338336858523653	0.338336858523653	5	1
BBOF1	0.338336858523653	0.338336858523653	1	1
C9orf89	0.339064515730882	0.339064515730882	4	1
FAM198B	0.339064515730882	0.339064515730882	5	1
GSTM5	0.339064515730882	0.339064515730882	5	1
TUBB6	0.339792082068989	0.339792082068989	5	1
SLC12A6	0.339792082068989	0.339792082068989	5	1
KCNF1	0.340519557546486	0.340519557546486	5	1
NRIP1	0.340519557546486	0.340519557546486	5	1
MMP15	0.341246942171883	0.341246942171883	5	1
ADAMTS4	0.341246942171883	0.341246942171883	5	1
CORO2B	0.341246942171883	0.341246942171883	5	1
TMEM108	0.34197423595369	0.34197423595369	4	1
SRRM3	0.34197423595369	0.34197423595369	5	1
PAG1	0.34197423595369	0.34197423595369	5	1
MBD3	0.342701438900417	0.342701438900417	5	1
RAD51AP1	0.342701438900417	0.342701438900417	5	1
POGLUT1	0.342701438900417	0.342701438900417	5	1
L3MBTL4	0.342701438900417	0.342701438900417	4	1
RNF122	0.343428551020572	0.343428551020572	5	1
NDUFS7	0.343428551020572	0.343428551020572	5	1
KIAA1524	0.343428551020572	0.343428551020572	5	1
ZNFX1	0.343428551020572	0.343428551020572	5	1
ABCA4	0.344155572322664	0.344155572322664	4	1
SNHG9	0.344155572322664	0.344155572322664	3	1
PPP2R3A	0.344155572322664	0.344155572322664	5	1
MAN2B1	0.344155572322664	0.344155572322664	5	1
RP11-693N9.2	0.3448825028152	0.3448825028152	3	1
C12orf10	0.3448825028152	0.3448825028152	5	1
MT-ND5	0.3448825028152	0.3448825028152	3	1
TFAP2B	0.3448825028152	0.3448825028152	4	1
TOMM34	0.345609342506688	0.345609342506688	5	1
E2F7	0.345609342506688	0.345609342506688	5	1
RNF149	0.346336091405635	0.346336091405635	5	1
IGSF8	0.346336091405635	0.346336091405635	5	1
SPATA18	0.346336091405635	0.346336091405635	5	1
C1orf110	0.346336091405635	0.346336091405635	1	1
RP11-13P5.2	0.347062749520546	0.347062749520546	3	1
PRKCA	0.347062749520546	0.347062749520546	5	1
LOC102723356	0.347062749520546	0.347062749520546	1	1
DUSP15	0.347789316859928	0.347789316859928	4	1
LRRC61	0.347789316859928	0.347789316859928	5	1
ARHGAP22	0.348515793432286	0.348515793432286	5	1
PHPT1	0.348515793432286	0.348515793432286	5	1
CPEB2	0.348515793432286	0.348515793432286	5	1
SERTAD1	0.349242179246124	0.349242179246124	5	1
ARL6IP1	0.349242179246124	0.349242179246124	5	1
SPTBN1	0.349242179246124	0.349242179246124	5	1
KLHL2P1	0.349242179246124	0.349242179246124	2	1
ZNF768	0.349968474309946	0.349968474309946	5	1
EXOSC9	0.349968474309946	0.349968474309946	5	1
KAT2B	0.349968474309946	0.349968474309946	5	1
SUPT4H1	0.350694678632256	0.350694678632256	5	1
SNX21	0.350694678632256	0.350694678632256	5	1
PSG5	0.351420792221558	0.351420792221558	5	1
GPAT2	0.351420792221558	0.351420792221558	5	1
PTPRG	0.351420792221558	0.351420792221558	5	1
ORC3	0.352146815086352	0.352146815086352	5	1
C1RL	0.352146815086352	0.352146815086352	5	1
TNFSF10	0.352146815086352	0.352146815086352	5	1
AC002480.3	0.352872747235142	0.352872747235142	4	1
RPL4P5	0.352872747235142	0.352872747235142	3	1
SPC25	0.352872747235142	0.352872747235142	5	1
WIF1	0.352872747235142	0.352872747235142	2	1
RPL37	0.353598588676429	0.353598588676429	4	1
CSE1L	0.353598588676429	0.353598588676429	5	1
H6PD	0.353598588676429	0.353598588676429	5	1
TMEM198	0.354324339418713	0.354324339418713	5	1
KRAS	0.354324339418713	0.354324339418713	4	1
FER1L6	0.354324339418713	0.354324339418713	5	1
ARMC12	0.354324339418713	0.354324339418713	5	1
SMCR2	0.355049999470496	0.355049999470496	2	1
OTUB1	0.355049999470496	0.355049999470496	5	1
PRUNE2	0.355049999470496	0.355049999470496	5	1
RNF144A	0.355049999470496	0.355049999470496	5	1
NOP58	0.355775568840276	0.355775568840276	5	1
STMN2	0.355775568840276	0.355775568840276	4	1
PRDX6	0.356501047536554	0.356501047536554	5	1
MT-ND4L	0.356501047536554	0.356501047536554	3	1
SH3BP2	0.356501047536554	0.356501047536554	5	1
SNORA3A	0.356501047536554	0.356501047536554	1	1
DCXR	0.357226435567828	0.357226435567828	5	1
LINC00669	0.357226435567828	0.357226435567828	2	1
FBN2	0.357226435567828	0.357226435567828	5	1
RHOU	0.357226435567828	0.357226435567828	5	1
WDR54	0.357951732942597	0.357951732942597	5	1
NLK	0.357951732942597	0.357951732942597	5	1
NFXL1	0.357951732942597	0.357951732942597	5	1
MYH11	0.357951732942597	0.357951732942597	4	1
RP13-895J2.7	0.358676939669357	0.358676939669357	2	1
SNRPG	0.358676939669357	0.358676939669357	5	1
CLSPN	0.358676939669357	0.358676939669357	5	1
PLA2G4C	0.358676939669357	0.358676939669357	5	1
KLHL35	0.359402055756607	0.359402055756607	5	1
NDUFA6	0.359402055756607	0.359402055756607	5	1
IVNS1ABP	0.359402055756607	0.359402055756607	5	1
MYOZ2	0.359402055756607	0.359402055756607	2	1
FAM195A	0.360127081212842	0.360127081212842	4	1
KIF14	0.360127081212842	0.360127081212842	5	1
USP13	0.360127081212842	0.360127081212842	5	1
SSR2	0.36085201604656	0.36085201604656	5	1
COG6	0.36085201604656	0.36085201604656	5	1
ETNK2	0.36085201604656	0.36085201604656	5	1
IRGQ	0.361576860266255	0.361576860266255	5	1
LSM10	0.361576860266255	0.361576860266255	5	1
CDC6	0.361576860266255	0.361576860266255	5	1
FMO5	0.361576860266255	0.361576860266255	5	1
LCMT1	0.362301613880423	0.362301613880423	5	1
LPHN3	0.362301613880423	0.362301613880423	4	1
NDUFA4L2	0.363026276897558	0.363026276897558	5	1
PIWIL2	0.363026276897558	0.363026276897558	5	1
TFAP4	0.363750849326154	0.363750849326154	5	1
ARL2	0.363750849326154	0.363750849326154	5	1
RARRES2	0.363750849326154	0.363750849326154	5	1
PECAM1	0.363750849326154	0.363750849326154	2	1
ZNF787	0.364475331174704	0.364475331174704	5	1
STK32C	0.364475331174704	0.364475331174704	5	1
ITGAV	0.364475331174704	0.364475331174704	5	1
RP11-395G23.3	0.365199722451703	0.365199722451703	3	1
WDR83	0.365199722451703	0.365199722451703	5	1
NEIL3	0.365199722451703	0.365199722451703	5	1
HMCES	0.365924023165641	0.365924023165641	5	1
HLX	0.366648233325012	0.366648233325012	5	1
RP11-59K5.1	0.366648233325012	0.366648233325012	2	1
NCKAP5	0.366648233325012	0.366648233325012	5	1
FAM207BP	0.367372352938306	0.367372352938306	3	1
HIF1A	0.367372352938306	0.367372352938306	5	1
CYBB	0.367372352938306	0.367372352938306	2	1
FAM174B	0.368096382014013	0.368096382014013	5	1
PC	0.368096382014013	0.368096382014013	5	1
RBP1	0.368096382014013	0.368096382014013	5	1
LRRC8A	0.368096382014013	0.368096382014013	5	1
YIPF3	0.368820320560626	0.368820320560626	5	1
CROT	0.368820320560626	0.368820320560626	5	1
LAMB2	0.368820320560626	0.368820320560626	5	1
BACE2	0.368820320560626	0.368820320560626	5	1
RBM14	0.369544168586632	0.369544168586632	5	1
MRPL28	0.369544168586632	0.369544168586632	5	1
SEMA3D	0.369544168586632	0.369544168586632	5	1
PEAK1	0.369544168586632	0.369544168586632	5	1
ITIH3	0.369544168586632	0.369544168586632	2	1
C17orf89	0.370267926100521	0.370267926100521	4	1
CD63	0.370267926100521	0.370267926100521	5	1
ORC6	0.370267926100521	0.370267926100521	5	1
LOC100419583	0.370267926100521	0.370267926100521	1	1
DNTTIP2	0.370991593110783	0.370991593110783	5	1
FGF7P6	0.370991593110783	0.370991593110783	1	1
OR51E2	0.370991593110783	0.370991593110783	2	1
B3GAT3	0.371715169625904	0.371715169625904	5	1
DCN	0.371715169625904	0.371715169625904	5	1
MYH3	0.371715169625904	0.371715169625904	5	1
CCDC124	0.372438655654374	0.372438655654374	5	1
MRE11A	0.372438655654374	0.372438655654374	5	1
LINC01088	0.372438655654374	0.372438655654374	1	1
FKBP11	0.373162051204679	0.373162051204679	5	1
MALAT1	0.373162051204679	0.373162051204679	5	1
OXR1	0.373162051204679	0.373162051204679	5	1
FBLIM1	0.373162051204679	0.373162051204679	5	1
RP11-893F2.5	0.373885356285305	0.373885356285305	3	1
SHISA3	0.373885356285305	0.373885356285305	3	1
AIMP2	0.374608570904738	0.374608570904738	4	1
POLR2F	0.374608570904738	0.374608570904738	5	1
CENPU	0.374608570904738	0.374608570904738	5	1
RASA4	0.374608570904738	0.374608570904738	5	1
BHLHE22	0.374608570904738	0.374608570904738	2	1
GTPBP6	0.375331695071465	0.375331695071465	5	1
CTD-2192J16.26	0.375331695071465	0.375331695071465	2	1
KLHL38	0.375331695071465	0.375331695071465	5	1
ZNF771	0.37605472879397	0.37605472879397	5	1
IL6ST	0.37605472879397	0.37605472879397	5	1
MB21D2	0.37605472879397	0.37605472879397	5	1
EPHA2	0.37605472879397	0.37605472879397	5	1
AEN	0.376777672080737	0.376777672080737	5	1
PRADC1	0.376777672080737	0.376777672080737	5	1
HMGN2	0.376777672080737	0.376777672080737	5	1
SEMA3B	0.376777672080737	0.376777672080737	5	1
ECT2	0.377500524940251	0.377500524940251	5	1
PPP1R21	0.377500524940251	0.377500524940251	5	1
ADAMDEC1	0.377500524940251	0.377500524940251	2	1
TIMM44	0.378223287380994	0.378223287380994	5	1
TAF7L	0.378223287380994	0.378223287380994	5	1
SEMA3E	0.378223287380994	0.378223287380994	5	1
ADORA2B	0.37894595941145	0.37894595941145	5	1
LIMA1	0.37894595941145	0.37894595941145	5	1
BSCL2	0.37894595941145	0.37894595941145	5	1
SUSD5	0.37894595941145	0.37894595941145	5	1
BDH1	0.379668541040101	0.379668541040101	5	1
RP11-497H16.5	0.379668541040101	0.379668541040101	2	1
AMD1	0.379668541040101	0.379668541040101	5	1
MUC19	0.379668541040101	0.379668541040101	2	1
ALOX5AP	0.380391032275429	0.380391032275429	3	1
CCNA2	0.380391032275429	0.380391032275429	5	1
KIAA0895	0.380391032275429	0.380391032275429	5	1
NEDD4L	0.381113433125914	0.381113433125914	5	1
KAT6B	0.381113433125914	0.381113433125914	5	1
IER2	0.381835743600039	0.381835743600039	5	1
CRIPAK	0.381835743600039	0.381835743600039	4	1
CAPRIN2	0.381835743600039	0.381835743600039	5	1
ENTPD3	0.381835743600039	0.381835743600039	5	1
RTCB	0.382557963706283	0.382557963706283	5	1
TRPV1	0.383280093453125	0.383280093453125	4	1
ZCRB1	0.383280093453125	0.383280093453125	5	1
SNORA21	0.383280093453125	0.383280093453125	2	1
MROH1	0.383280093453125	0.383280093453125	5	1
CTC-296K1.3	0.384002132849045	0.384002132849045	1	1
CYP27A1	0.384002132849045	0.384002132849045	5	1
LINC00963	0.384724081902521	0.384724081902521	4	1
CDKAL1	0.384724081902521	0.384724081902521	5	1
LOC101928245	0.384724081902521	0.384724081902521	1	1
RP11-138I1.3	0.385445940622032	0.385445940622032	2	1
IRX2	0.385445940622032	0.385445940622032	4	1
SCGB1B2P	0.386167709016055	0.386167709016055	4	1
LMAN2	0.386167709016055	0.386167709016055	5	1
BCL2	0.386167709016055	0.386167709016055	5	1
LPAR6	0.386167709016055	0.386167709016055	5	1
RFPL4AP2	0.386167709016055	0.386167709016055	1	1
PATZ1	0.386889387093067	0.386889387093067	5	1
RAB15	0.386889387093067	0.386889387093067	5	1
BRSK2	0.387610974861544	0.387610974861544	5	1
ASB9	0.387610974861544	0.387610974861544	5	1
PLCL2	0.387610974861544	0.387610974861544	5	1
MAP2K2	0.388332472329963	0.388332472329963	5	1
OSBPL6	0.388332472329963	0.388332472329963	5	1
DEXI	0.388332472329963	0.388332472329963	5	1
PTPDC1	0.388332472329963	0.388332472329963	5	1
ARL4A	0.389053879506799	0.389053879506799	5	1
NDUFA4	0.389053879506799	0.389053879506799	5	1
C1QTNF2	0.389053879506799	0.389053879506799	5	1
ST6GAL2	0.389053879506799	0.389053879506799	2	1
CDK9	0.389775196400527	0.389775196400527	5	1
SCAMP2	0.390496423019621	0.390496423019621	5	1
PLD3	0.390496423019621	0.390496423019621	5	1
PCDH1	0.390496423019621	0.390496423019621	4	1
HSPA1B	0.391217559372555	0.391217559372555	5	1
TCEB1P2	0.391217559372555	0.391217559372555	4	1
GINS4	0.391217559372555	0.391217559372555	5	1
COPS8	0.391217559372555	0.391217559372555	5	1
CD74	0.391938605467802	0.391938605467802	5	1
PTCRA	0.391938605467802	0.391938605467802	3	1
HCK	0.391938605467802	0.391938605467802	2	1
EIF2S2	0.392659561313836	0.392659561313836	5	1
TTC12	0.392659561313836	0.392659561313836	5	1
DNAJB9	0.393380426919127	0.393380426919127	5	1
MRPS24	0.393380426919127	0.393380426919127	5	1
LYAR	0.393380426919127	0.393380426919127	5	1
PTGIR	0.393380426919127	0.393380426919127	5	1
NOP2	0.394101202292149	0.394101202292149	5	1
PEBP1	0.394101202292149	0.394101202292149	5	1
FAM162B	0.394101202292149	0.394101202292149	4	1
COLEC10	0.394101202292149	0.394101202292149	5	1
LOC101928754	0.394101202292149	0.394101202292149	1	1
CTC-498J12.3	0.394821887441373	0.394821887441373	3	1
LINC01082	0.394821887441373	0.394821887441373	1	1
SASH1	0.394821887441373	0.394821887441373	5	1
SMYD4	0.394821887441373	0.394821887441373	5	1
CEACAM19	0.395542482375268	0.395542482375268	5	1
GSTP1	0.395542482375268	0.395542482375268	5	1
RP11-142I20.1	0.395542482375268	0.395542482375268	3	1
EPB41L4A-AS1	0.396262987102305	0.396262987102305	5	1
SLC30A1	0.396262987102305	0.396262987102305	5	1
COX11	0.396262987102305	0.396262987102305	5	1
ANKEF1	0.396262987102305	0.396262987102305	5	1
CCDC18	0.396983401630954	0.396983401630954	5	1
SMAGP	0.396983401630954	0.396983401630954	5	1
PCDH9-AS3	0.396983401630954	0.396983401630954	1	1
HDAC5	0.397703725969684	0.397703725969684	5	1
AES	0.397703725969684	0.397703725969684	5	1
ID2	0.397703725969684	0.397703725969684	5	1
RP11-696N14.1	0.397703725969684	0.397703725969684	4	1
WTAPP1	0.398423960126963	0.398423960126963	4	1
CCNB1	0.398423960126963	0.398423960126963	5	1
SLK	0.398423960126963	0.398423960126963	5	1
KLF17	0.398423960126963	0.398423960126963	5	1
P2RY11	0.399144104111259	0.399144104111259	4	1
CARHSP1	0.399144104111259	0.399144104111259	5	1
ABCC3	0.399144104111259	0.399144104111259	5	1
CDC42EP2	0.399144104111259	0.399144104111259	4	1
SURF6	0.39986415793104	0.39986415793104	5	1
SNRNP35	0.39986415793104	0.39986415793104	5	1
RPS6KA6	0.39986415793104	0.39986415793104	5	1
IFRD2	0.400584121594773	0.400584121594773	5	1
IDH3G	0.400584121594773	0.400584121594773	5	1
CAPS	0.400584121594773	0.400584121594773	5	1
C6	0.400584121594773	0.400584121594773	2	1
CKS1B	0.401303995110923	0.401303995110923	5	1
B3GALNT1	0.401303995110923	0.401303995110923	5	1
COL5A1	0.401303995110923	0.401303995110923	5	1
RPL15P7	0.401303995110923	0.401303995110923	1	1
MYC	0.402023778487958	0.402023778487958	5	1
BPI	0.402023778487958	0.402023778487958	4	1
NMT2	0.402023778487958	0.402023778487958	5	1
NEBL	0.402023778487958	0.402023778487958	4	1
C20orf24	0.402743471734343	0.402743471734343	5	1
RP3-375P9.2	0.402743471734343	0.402743471734343	2	1
TRABD2A	0.402743471734343	0.402743471734343	5	1
MYPN	0.402743471734343	0.402743471734343	5	1
HMX3	0.403463074858541	0.403463074858541	2	1
TIMM8B	0.403463074858541	0.403463074858541	5	1
CWC15	0.403463074858541	0.403463074858541	5	1
NME5	0.403463074858541	0.403463074858541	5	1
STAT2	0.403463074858541	0.403463074858541	5	1
PSMC5	0.404182587869018	0.404182587869018	5	1
TMEM194A	0.404182587869018	0.404182587869018	4	1
C1QTNF9B	0.404182587869018	0.404182587869018	3	1
DNAJC1	0.404902010774237	0.404902010774237	5	1
SPINT1	0.404902010774237	0.404902010774237	5	1
LRP6	0.404902010774237	0.404902010774237	5	1
RHOB	0.404902010774237	0.404902010774237	5	1
SLC35F5	0.404902010774237	0.404902010774237	5	1
HIRA	0.405621343582662	0.405621343582662	5	1
SLC38A4	0.405621343582662	0.405621343582662	3	1
RASL12	0.405621343582662	0.405621343582662	5	1
B9D2	0.406340586302755	0.406340586302755	4	1
TMPO	0.406340586302755	0.406340586302755	5	1
CFLAR	0.406340586302755	0.406340586302755	5	1
MFAP3L	0.406340586302755	0.406340586302755	5	1
PWP2	0.407059738942978	0.407059738942978	5	1
PORCN	0.407059738942978	0.407059738942978	5	1
HSPH1	0.407059738942978	0.407059738942978	5	1
DGKA	0.407059738942978	0.407059738942978	5	1
TRNC	0.407059738942978	0.407059738942978	1	1
KRT18P4	0.407778801511793	0.407778801511793	3	1
CCM2	0.407778801511793	0.407778801511793	5	1
ASAP2	0.407778801511793	0.407778801511793	5	1
RNA5SP118	0.407778801511793	0.407778801511793	1	1
RLTPR	0.408497774017661	0.408497774017661	4	1
CCDC22	0.408497774017661	0.408497774017661	4	1
USP44	0.408497774017661	0.408497774017661	5	1
ZNF474	0.408497774017661	0.408497774017661	4	1
PET112	0.409216656469043	0.409216656469043	4	1
KCNRG	0.409216656469043	0.409216656469043	4	1
MYBL1	0.409935448874399	0.409935448874399	5	1
SGK3	0.409935448874399	0.409935448874399	5	1
HSP90AA1	0.410654151242188	0.410654151242188	5	1
AMACR	0.410654151242188	0.410654151242188	4	1
LDLR	0.41137276358087	0.41137276358087	5	1
RNF7	0.41137276358087	0.41137276358087	5	1
HSP90B1	0.41137276358087	0.41137276358087	5	1
RP11-864N7.2	0.412091285898902	0.412091285898902	3	1
MAPK11	0.412091285898902	0.412091285898902	5	1
LINGO1	0.412091285898902	0.412091285898902	3	1
NPIPA7	0.412809718204743	0.412809718204743	4	1
CCDC34	0.412809718204743	0.412809718204743	5	1
SSFA2	0.412809718204743	0.412809718204743	5	1
B2M	0.412809718204743	0.412809718204743	5	1
AKT1S1	0.41352806050685	0.41352806050685	5	1
PALM3	0.41352806050685	0.41352806050685	4	1
KPNA4	0.41352806050685	0.41352806050685	5	1
AP001189.4	0.41424631281368	0.41424631281368	2	1
NT5C2	0.41424631281368	0.41424631281368	5	1
SOCS1	0.41424631281368	0.41424631281368	5	1
PCDHB	0.41424631281368	0.41424631281368	1	1
MYLPF	0.41496447513369	0.41496447513369	5	1
DDX41	0.41496447513369	0.41496447513369	5	1
TOP1	0.41496447513369	0.41496447513369	5	1
TRAPPC9	0.41496447513369	0.41496447513369	5	1
SLC9C1	0.41496447513369	0.41496447513369	4	1
CHCHD2	0.415682547475334	0.415682547475334	5	1
HTATIP2	0.415682547475334	0.415682547475334	5	1
LANCL3	0.415682547475334	0.415682547475334	5	1
RP11-33B1.1	0.416400529847069	0.416400529847069	3	1
MAD2L1	0.416400529847069	0.416400529847069	5	1
SLC39A1	0.416400529847069	0.416400529847069	5	1
MAOB	0.416400529847069	0.416400529847069	3	1
UBTD1	0.417118422257349	0.417118422257349	5	1
PLCD1	0.417118422257349	0.417118422257349	5	1
BRIX1	0.417118422257349	0.417118422257349	5	1
FANCC	0.417118422257349	0.417118422257349	5	1
LOC751837	0.417118422257349	0.417118422257349	1	1
HS3ST3A1	0.417836224714629	0.417836224714629	5	1
TNS3	0.417836224714629	0.417836224714629	5	1
FGF7P3	0.417836224714629	0.417836224714629	1	1
WDFY4	0.418553937227362	0.418553937227362	5	1
QRFP	0.418553937227362	0.418553937227362	4	1
RACGAP1	0.418553937227362	0.418553937227362	5	1
C11orf70	0.418553937227362	0.418553937227362	5	1
KMT2B	0.419271559804001	0.419271559804001	5	1
FUT2	0.419271559804001	0.419271559804001	4	1
ABAT	0.419271559804001	0.419271559804001	5	1
NPC2	0.419989092452999	0.419989092452999	5	1
GGACT	0.419989092452999	0.419989092452999	5	1
WEE2-AS1	0.419989092452999	0.419989092452999	5	1
RRAD	0.420706535182808	0.420706535182808	5	1
FOXN3-AS1	0.420706535182808	0.420706535182808	4	1
LIX1L	0.420706535182808	0.420706535182808	4	1
C15orf54	0.420706535182808	0.420706535182808	5	1
HSD17B7P2	0.42142388800188	0.42142388800188	5	1
SNHG6	0.42142388800188	0.42142388800188	4	1
ACPL2	0.42142388800188	0.42142388800188	4	1
ZFPM1	0.422141150918666	0.422141150918666	5	1
NGEF	0.422141150918666	0.422141150918666	5	1
FYN	0.422141150918666	0.422141150918666	5	1
C3orf58	0.422141150918666	0.422141150918666	5	1
RRP9	0.422858323941615	0.422858323941615	5	1
GJC2	0.422858323941615	0.422858323941615	5	1
CSPG4	0.422858323941615	0.422858323941615	5	1
USP2	0.423575407079179	0.423575407079179	5	1
GATSL1	0.423575407079179	0.423575407079179	1	1
CTC-436P18.3	0.423575407079179	0.423575407079179	2	1
COL6A1	0.423575407079179	0.423575407079179	5	1
WDFY3	0.423575407079179	0.423575407079179	5	1
APBA1	0.424292400339807	0.424292400339807	5	1
TNFAIP8L1	0.424292400339807	0.424292400339807	5	1
TCF19	0.424292400339807	0.424292400339807	5	1
ACAD8	0.424292400339807	0.424292400339807	5	1
CCDC94	0.425009303731947	0.425009303731947	5	1
DONSON	0.425009303731947	0.425009303731947	5	1
HYMAI	0.425009303731947	0.425009303731947	2	1
RBM20	0.425009303731947	0.425009303731947	2	1
CBX5	0.425726117264048	0.425726117264048	5	1
ZNF575	0.425726117264048	0.425726117264048	5	1
FMO2	0.425726117264048	0.425726117264048	2	1
RP11-400N13.3	0.426442840944558	0.426442840944558	2	1
RPL13AP6	0.426442840944558	0.426442840944558	5	1
ESYT2	0.426442840944558	0.426442840944558	5	1
FABP3	0.426442840944558	0.426442840944558	5	1
RAB24	0.427159474781924	0.427159474781924	5	1
ATP6V0D1	0.427159474781924	0.427159474781924	5	1
DEF6	0.427159474781924	0.427159474781924	5	1
ATG4C	0.427159474781924	0.427159474781924	5	1
TMEM150C	0.427159474781924	0.427159474781924	4	1
AIFM2	0.427876018784593	0.427876018784593	5	1
