Name	Score	padj	coverage	n_topfrac
SNHG5	0.081812522382013	0.081812522382013	4	1
LOXL1-AS1	0.0825720410940979	0.0825720410940979	4	1
TMEM56	0.0825720410940979	0.0825720410940979	5	1
FN1	0.0833314659689314	0.0833314659689314	5	1
CACNA1A	0.0833314659689314	0.0833314659689314	5	1
NFATC1	0.0833314659689314	0.0833314659689314	5	1
FLNC	0.0833314659689314	0.0833314659689314	5	1
CRISPLD2	0.0833314659689314	0.0833314659689314	5	1
RP5-998N21.4	0.0840907970152093	0.0840907970152093	1	1
CABLES1	0.0840907970152093	0.0840907970152093	5	1
CDCA3	0.0840907970152093	0.0840907970152093	5	1
BACE1	0.084850034241626	0.084850034241626	5	1
BACE2	0.084850034241626	0.084850034241626	5	1
TFPT	0.084850034241626	0.084850034241626	5	1
F2RL2	0.084850034241626	0.084850034241626	5	1
PRKAR2B	0.085609177656876	0.085609177656876	5	1
MAMDC2	0.085609177656876	0.085609177656876	5	1
RP11-274B21.1	0.086368227269653	0.086368227269653	3	1
BTG1	0.086368227269653	0.086368227269653	5	1
ZFPM2	0.086368227269653	0.086368227269653	5	1
DCHS1	0.0871271830886502	0.0871271830886502	5	1
RP1-167F1.2	0.0871271830886502	0.0871271830886502	2	1
MIR27B	0.0871271830886502	0.0871271830886502	5	1
IQGAP3	0.0871271830886502	0.0871271830886502	5	1
FAM115A	0.0878860451225602	0.0878860451225602	4	1
LINC00839	0.0878860451225602	0.0878860451225602	5	1
RRAGD	0.0878860451225602	0.0878860451225602	4	1
NID2	0.0886448133800751	0.0886448133800751	5	1
ZDHHC23	0.0886448133800751	0.0886448133800751	5	1
LOXL3	0.0886448133800751	0.0886448133800751	5	1
TMEM38B	0.0886448133800751	0.0886448133800751	5	1
IQGAP1	0.0894034878698866	0.0894034878698866	5	1
C9orf170	0.0894034878698866	0.0894034878698866	5	1
P2RX6	0.0894034878698866	0.0894034878698866	5	1
EXOSC9	0.0894034878698866	0.0894034878698866	5	1
LOC100131315	0.0894034878698866	0.0894034878698866	1	1
RGPD8	0.0901620686006857	0.0901620686006857	4	1
COL15A1	0.0901620686006857	0.0901620686006857	5	1
C11orf87	0.0901620686006857	0.0901620686006857	5	1
CORO6	0.0909205555811628	0.0909205555811628	5	1
MCAM	0.0909205555811628	0.0909205555811628	5	1
CREB5	0.091678948820008	0.091678948820008	5	1
RASEF	0.091678948820008	0.091678948820008	5	1
ABL1	0.091678948820008	0.091678948820008	5	1
NIPAL3	0.0924372483259107	0.0924372483259107	5	1
SGK2	0.0924372483259107	0.0924372483259107	5	1
PTK7	0.0924372483259107	0.0924372483259107	5	1
ATP6V1B2	0.0924372483259107	0.0924372483259107	5	1
ABI3BP	0.0924372483259107	0.0924372483259107	5	1
PLAG1	0.0931954541075599	0.0931954541075599	5	1
USP6NL	0.0931954541075599	0.0931954541075599	5	1
FADS2	0.0931954541075599	0.0931954541075599	5	1
LOC100996333	0.0931954541075599	0.0931954541075599	2	1
HMGN2P41	0.0931954541075599	0.0931954541075599	1	1
IGFBP1	0.0939535661736437	0.0939535661736437	4	1
ZNF219	0.0939535661736437	0.0939535661736437	5	1
HIST1H1B	0.0939535661736437	0.0939535661736437	2	1
SNTG2	0.0939535661736437	0.0939535661736437	2	1
CTD-3092A11.1	0.0947115845328502	0.0947115845328502	3	1
DPT	0.0947115845328502	0.0947115845328502	5	1
UAP1L1	0.0947115845328502	0.0947115845328502	5	1
SHPRH	0.0954695091938665	0.0954695091938665	5	1
BAMBI	0.0954695091938665	0.0954695091938665	5	1
TCERG1	0.0962273401653795	0.0962273401653795	5	1
PCDH7	0.0962273401653795	0.0962273401653795	5	1
PRR11	0.0962273401653795	0.0962273401653795	5	1
LCA5	0.0969850774560753	0.0969850774560753	5	1
AURKA	0.0969850774560753	0.0969850774560753	5	1
ZNF385D	0.0977427210746396	0.0977427210746396	5	1
LOC100421580	0.0977427210746396	0.0977427210746396	1	1
PROC	0.0985002710297576	0.0985002710297576	4	1
ARHGAP5	0.0985002710297576	0.0985002710297576	5	1
MGAT5B	0.0985002710297576	0.0985002710297576	5	1
PIK3IP1	0.0985002710297576	0.0985002710297576	5	1
LOC100505498	0.0985002710297576	0.0985002710297576	1	1
TTLL11	0.0992577273301138	0.0992577273301138	5	1
PSMD2P1	0.0992577273301138	0.0992577273301138	1	1
FOXL2	0.100015089984392	0.100015089984392	5	1
LOC102723797	0.100015089984392	0.100015089984392	1	1
SNN	0.100772359001277	0.100772359001277	4	1
RBM12	0.100772359001277	0.100772359001277	5	1
WNT9A	0.100772359001277	0.100772359001277	5	1
ASNS	0.100772359001277	0.100772359001277	5	1
DEPDC1	0.100772359001277	0.100772359001277	5	1
RGL1	0.10152953438945	0.10152953438945	5	1
RNGTT	0.10152953438945	0.10152953438945	5	1
PITX2	0.10152953438945	0.10152953438945	2	1
PEPD	0.10152953438945	0.10152953438945	5	1
GDF6	0.10152953438945	0.10152953438945	5	1
TRIB3	0.102286616157595	0.102286616157595	5	1
LOC101928188	0.102286616157595	0.102286616157595	1	1
GALNT7	0.103043604314392	0.103043604314392	5	1
GSTM5	0.103043604314392	0.103043604314392	5	1
TCF21	0.103043604314392	0.103043604314392	5	1
TRPM7	0.103800498868525	0.103800498868525	5	1
SLC9A9	0.103800498868525	0.103800498868525	5	1
ARMC9	0.103800498868525	0.103800498868525	5	1
HMMR	0.103800498868525	0.103800498868525	5	1
LIPA	0.104557299828673	0.104557299828673	5	1
AVPI1	0.104557299828673	0.104557299828673	5	1
VPS36	0.105314007203516	0.105314007203516	5	1
ARHGAP20	0.105314007203516	0.105314007203516	5	1
MAPK6	0.105314007203516	0.105314007203516	5	1
AC007099.1	0.105314007203516	0.105314007203516	1	1
NET1	0.106070621001735	0.106070621001735	5	1
CDC23	0.106070621001735	0.106070621001735	5	1
CDK7	0.106070621001735	0.106070621001735	5	1
SNX2P2	0.106070621001735	0.106070621001735	1	1
C7orf60	0.106827141232009	0.106827141232009	4	1
COL8A2	0.106827141232009	0.106827141232009	5	1
COL24A1	0.107583567903017	0.107583567903017	5	1
GMCL1	0.107583567903017	0.107583567903017	5	1
PXDN	0.107583567903017	0.107583567903017	5	1
LINC01123	0.107583567903017	0.107583567903017	4	1
MLTK	0.108339901023436	0.108339901023436	3	1
HEATR5A	0.108339901023436	0.108339901023436	5	1
RP11-824M15.3	0.108339901023436	0.108339901023436	2	1
ANXA1	0.109096140601944	0.109096140601944	5	1
INMT	0.109096140601944	0.109096140601944	5	1
ESYT1	0.109096140601944	0.109096140601944	5	1
AL020996.1	0.109852286647219	0.109852286647219	2	1
PHACTR1	0.109852286647219	0.109852286647219	5	1
NCAPD2	0.109852286647219	0.109852286647219	5	1
SYNE3	0.110608339167936	0.110608339167936	5	1
UBE2Q2P6	0.110608339167936	0.110608339167936	4	1
ARHGAP11A	0.110608339167936	0.110608339167936	5	1
IRF2BPL	0.111364298172772	0.111364298172772	5	1
LOC101928419	0.111364298172772	0.111364298172772	1	1
ASXL2	0.112120163670403	0.112120163670403	5	1
ATP10A	0.112120163670403	0.112120163670403	5	1
RPL7AP22	0.112120163670403	0.112120163670403	1	1
SMARCAD1	0.112875935669503	0.112875935669503	5	1
HSD17B14	0.112875935669503	0.112875935669503	5	1
EIF2AK4	0.113631614178747	0.113631614178747	5	1
TMEM35	0.113631614178747	0.113631614178747	4	1
PODN	0.113631614178747	0.113631614178747	5	1
AIM1	0.114387199206809	0.114387199206809	5	1
NFASC	0.114387199206809	0.114387199206809	5	1
KCNK2	0.114387199206809	0.114387199206809	5	1
FAM101B	0.115142690762361	0.115142690762361	5	1
TEX41	0.115142690762361	0.115142690762361	4	1
CTD-2541J13.1	0.115898088854077	0.115898088854077	3	1
SACS	0.115898088854077	0.115898088854077	5	1
MFGE8	0.115898088854077	0.115898088854077	5	1
SNX30	0.115898088854077	0.115898088854077	5	1
AHNAK	0.116653393490629	0.116653393490629	5	1
CCDC39	0.116653393490629	0.116653393490629	4	1
PPP4R4	0.116653393490629	0.116653393490629	5	1
PBK	0.116653393490629	0.116653393490629	5	1
SOCS7	0.117408604680689	0.117408604680689	4	1
UNC5B	0.117408604680689	0.117408604680689	5	1
EBF2	0.117408604680689	0.117408604680689	3	1
DOPEY1	0.118163722432928	0.118163722432928	5	1
NCAM1	0.118163722432928	0.118163722432928	5	1
RRP8	0.118918746756016	0.118918746756016	5	1
MTMR9LP	0.118918746756016	0.118918746756016	5	1
SPHK1	0.118918746756016	0.118918746756016	5	1
LXN	0.118918746756016	0.118918746756016	5	1
KAT6B	0.119673677658624	0.119673677658624	5	1
SREBF1	0.119673677658624	0.119673677658624	5	1
LOC728392	0.119673677658624	0.119673677658624	2	1
EXOC6B	0.120428515149422	0.120428515149422	5	1
TPCN1	0.120428515149422	0.120428515149422	5	1
EML1	0.121183259237077	0.121183259237077	5	1
DCUN1D1	0.121183259237077	0.121183259237077	5	1
ISM1	0.121183259237077	0.121183259237077	5	1
ATP6V1H	0.121183259237077	0.121183259237077	5	1
KIF2C	0.121183259237077	0.121183259237077	5	1
DENND1B	0.12193790993026	0.12193790993026	5	1
SLC25A23	0.12193790993026	0.12193790993026	5	1
KCNG1	0.12193790993026	0.12193790993026	5	1
KCTD3	0.122692467237637	0.122692467237637	5	1
WISP1	0.123446931167876	0.123446931167876	5	1
CXCL14	0.123446931167876	0.123446931167876	4	1
RBFOX2	0.124201301729644	0.124201301729644	5	1
CXXC5	0.124201301729644	0.124201301729644	5	1
EZR	0.124201301729644	0.124201301729644	5	1
CTNND2	0.124201301729644	0.124201301729644	4	1
ABCB1	0.124955578931608	0.124955578931608	5	1
PTH1R	0.124955578931608	0.124955578931608	5	1
NPFFR2	0.124955578931608	0.124955578931608	3	1
RPS16	0.124955578931608	0.124955578931608	5	1
GDNF-AS1	0.125709762782433	0.125709762782433	4	1
CHST1	0.125709762782433	0.125709762782433	5	1
STAT4	0.125709762782433	0.125709762782433	5	1
EPHB6	0.126463853290785	0.126463853290785	5	1
LAPTM4B	0.126463853290785	0.126463853290785	5	1
ENOX1	0.126463853290785	0.126463853290785	5	1
INHBB	0.127217850465328	0.127217850465328	5	1
C7orf69	0.127217850465328	0.127217850465328	2	1
NETO2	0.127217850465328	0.127217850465328	5	1
ARHGAP31	0.127971754314727	0.127971754314727	5	1
ACBD7	0.127971754314727	0.127971754314727	4	1
SP9	0.128725564847645	0.128725564847645	3	1
TROAP	0.128725564847645	0.128725564847645	5	1
WBSCR28	0.129479282072745	0.129479282072745	2	1
TXN	0.129479282072745	0.129479282072745	5	1
CYTIP	0.129479282072745	0.129479282072745	2	1
CHAF1B	0.13023290599869	0.13023290599869	5	1
ARNT2	0.13023290599869	0.13023290599869	5	1
LRP11	0.130986436634142	0.130986436634142	5	1
EFR3A	0.130986436634142	0.130986436634142	5	1
LOC101929092	0.130986436634142	0.130986436634142	1	1
TCF19	0.131739873987763	0.131739873987763	5	1
ALS2CL	0.131739873987763	0.131739873987763	5	1
SOCS2-AS1	0.131739873987763	0.131739873987763	4	1
MAN1A1	0.132493218068213	0.132493218068213	5	1
PTBP3	0.132493218068213	0.132493218068213	5	1
IL20RB	0.132493218068213	0.132493218068213	5	1
UBE2S	0.132493218068213	0.132493218068213	5	1
KAT2B	0.133246468884153	0.133246468884153	5	1
DENND6A	0.133246468884153	0.133246468884153	5	1
SLC6A9	0.133246468884153	0.133246468884153	5	1
FAM129A	0.133246468884153	0.133246468884153	5	1
SMN1	0.133246468884153	0.133246468884153	4	1
RHOU	0.133999626444243	0.133999626444243	5	1
ATP2B1	0.133999626444243	0.133999626444243	5	1
FUS	0.133999626444243	0.133999626444243	5	1
BMPR2	0.134752690757143	0.134752690757143	5	1
SLC38A5	0.134752690757143	0.134752690757143	5	1
MLC1	0.134752690757143	0.134752690757143	4	1
SEC24A	0.13550566183151	0.13550566183151	5	1
FRMD4B	0.13550566183151	0.13550566183151	5	1
PHEX	0.13550566183151	0.13550566183151	5	1
AC027228.1	0.136258539676004	0.136258539676004	1	1
CCDC14	0.137011324299283	0.137011324299283	5	1
KRT17	0.137011324299283	0.137011324299283	5	1
ABCC3	0.137764015710003	0.137764015710003	5	1
C9orf41	0.137764015710003	0.137764015710003	4	1
CD97	0.137764015710003	0.137764015710003	4	1
LAYN	0.137764015710003	0.137764015710003	5	1
KIAA0101	0.138516613916821	0.138516613916821	5	1
ASCC3	0.139269118928394	0.139269118928394	5	1
OCIAD2	0.139269118928394	0.139269118928394	5	1
RP11-631N16.2	0.140021530753377	0.140021530753377	3	1
NFATC4	0.140021530753377	0.140021530753377	5	1
RIN1	0.140021530753377	0.140021530753377	5	1
SPRED3	0.140773849400424	0.140773849400424	5	1
LHX9	0.140773849400424	0.140773849400424	2	1
STYK1	0.140773849400424	0.140773849400424	5	1
CICP14	0.141526074878192	0.141526074878192	3	1
GMDS	0.141526074878192	0.141526074878192	5	1
HCFC2	0.142278207195333	0.142278207195333	5	1
TRMT5	0.142278207195333	0.142278207195333	5	1
CTTNBP2	0.142278207195333	0.142278207195333	5	1
BUB1	0.142278207195333	0.142278207195333	5	1
SOX5	0.143030246360502	0.143030246360502	5	1
CYP27C1	0.143030246360502	0.143030246360502	5	1
PLD5	0.143030246360502	0.143030246360502	2	1
GDF15	0.143030246360502	0.143030246360502	5	1
ADAMTSL1	0.143030246360502	0.143030246360502	5	1
KIF16B	0.143782192382351	0.143782192382351	5	1
FAM208B	0.143782192382351	0.143782192382351	5	1
CD151	0.143782192382351	0.143782192382351	5	1
LOC100507156	0.143782192382351	0.143782192382351	1	1
DNAJC24	0.144534045269532	0.144534045269532	5	1
SHF	0.144534045269532	0.144534045269532	5	1
SNORD57	0.144534045269532	0.144534045269532	2	1
KLHL20	0.145285805030698	0.145285805030698	5	1
GYG2	0.145285805030698	0.145285805030698	5	1
WNK1	0.1460374716745	0.1460374716745	5	1
DIO3OS	0.1460374716745	0.1460374716745	4	1
SHISA2	0.1460374716745	0.1460374716745	5	1
SMC2	0.146789045209588	0.146789045209588	5	1
SMIM3	0.146789045209588	0.146789045209588	5	1
ATP6V0D2	0.146789045209588	0.146789045209588	4	1
FOXM1	0.146789045209588	0.146789045209588	5	1
GNG2	0.148291912988226	0.148291912988226	5	1
ZDHHC20	0.148291912988226	0.148291912988226	5	1
KIF4A	0.148291912988226	0.148291912988226	5	1
EDEM3	0.149043207249074	0.149043207249074	5	1
BIRC5	0.149043207249074	0.149043207249074	5	1
GLCE	0.149794408435806	0.149794408435806	5	1
DDX60L	0.149794408435806	0.149794408435806	5	1
CDH13	0.149794408435806	0.149794408435806	5	1
EVA1A	0.149794408435806	0.149794408435806	5	1
ATG2B	0.150545516557071	0.150545516557071	5	1
RBBP6	0.150545516557071	0.150545516557071	5	1
EVA1B	0.150545516557071	0.150545516557071	4	1
SNORD49B	0.150545516557071	0.150545516557071	2	1
BEND3P3	0.151296531621517	0.151296531621517	4	1
STXBP6	0.151296531621517	0.151296531621517	5	1
EEF1A1	0.151296531621517	0.151296531621517	5	1
ARID2	0.15204745363779	0.15204745363779	5	1
C15orf54	0.15204745363779	0.15204745363779	5	1
APH1B	0.15204745363779	0.15204745363779	5	1
MIR24-2	0.15204745363779	0.15204745363779	5	1
ARHGAP35	0.15204745363779	0.15204745363779	5	1
DNAJC22	0.152798282614537	0.152798282614537	5	1
EGFR	0.152798282614537	0.152798282614537	5	1
MAFF	0.152798282614537	0.152798282614537	5	1
GMFG	0.152798282614537	0.152798282614537	5	1
CHD1	0.153549018560403	0.153549018560403	5	1
NPIPA5	0.153549018560403	0.153549018560403	4	1
CSRP2	0.153549018560403	0.153549018560403	5	1
LY6K	0.153549018560403	0.153549018560403	5	1
FZD1	0.154299661484035	0.154299661484035	5	1
C1orf198	0.154299661484035	0.154299661484035	5	1
TPM1	0.154299661484035	0.154299661484035	5	1
RP11-206L10.9	0.155050211394078	0.155050211394078	3	1
LUCAT1	0.155050211394078	0.155050211394078	4	1
ADRB2	0.155050211394078	0.155050211394078	5	1
PLEKHM3	0.155800668299175	0.155800668299175	5	1
AC093724.2	0.155800668299175	0.155800668299175	2	1
SCAMP5	0.155800668299175	0.155800668299175	5	1
FLJ23867	0.155800668299175	0.155800668299175	2	1
MAD2L1	0.155800668299175	0.155800668299175	5	1
EPHX1	0.15655103220797	0.15655103220797	5	1
PMAIP1	0.15655103220797	0.15655103220797	5	1
STX2	0.157301303129107	0.157301303129107	5	1
MTDH	0.157301303129107	0.157301303129107	5	1
HIST1H2BM	0.157301303129107	0.157301303129107	2	1
LOC344887	0.157301303129107	0.157301303129107	1	1
AC104135.3	0.158051481071229	0.158051481071229	3	1
KIAA1456	0.158051481071229	0.158051481071229	5	1
PRR5	0.158051481071229	0.158051481071229	4	1
SNHG8	0.158051481071229	0.158051481071229	4	1
AC084117.3	0.158801566042978	0.158801566042978	3	1
SRGAP3	0.158801566042978	0.158801566042978	5	1
PLEKHO1	0.158801566042978	0.158801566042978	5	1
NEFM	0.158801566042978	0.158801566042978	5	1
COL4A2	0.159551558052995	0.159551558052995	5	1
RANGAP1	0.159551558052995	0.159551558052995	5	1
IL11	0.159551558052995	0.159551558052995	5	1
SCYL2	0.160301457109922	0.160301457109922	5	1
NARS	0.160301457109922	0.160301457109922	5	1
LOC102724854	0.160301457109922	0.160301457109922	1	1
COL3A1	0.161051263222399	0.161051263222399	5	1
NKTR	0.161051263222399	0.161051263222399	5	1
MT1M	0.161051263222399	0.161051263222399	5	1
MMP14	0.161051263222399	0.161051263222399	5	1
NUDT11	0.161051263222399	0.161051263222399	5	1
SLC37A2	0.161800976399067	0.161800976399067	5	1
PCDHGA5	0.161800976399067	0.161800976399067	4	1
FOSB	0.161800976399067	0.161800976399067	5	1
SPC24	0.161800976399067	0.161800976399067	5	1
MMP2	0.162550596648565	0.162550596648565	5	1
SNHG16	0.162550596648565	0.162550596648565	4	1
MCM4	0.163300123979532	0.163300123979532	5	1
HAS3	0.163300123979532	0.163300123979532	4	1
ATHL1	0.163300123979532	0.163300123979532	4	1
SPOCD1	0.163300123979532	0.163300123979532	5	1
H2AFZ	0.163300123979532	0.163300123979532	5	1
E2F2	0.164049558400606	0.164049558400606	5	1
AC104809.4	0.164049558400606	0.164049558400606	3	1
ANKRD20A8P	0.164049558400606	0.164049558400606	1	1
WDR76	0.165548148547629	0.165548148547629	5	1
SHOX2	0.165548148547629	0.165548148547629	5	1
TMEM204	0.166297304290852	0.166297304290852	5	1
DFNA5	0.166297304290852	0.166297304290852	5	1
FAM211A-AS1	0.166297304290852	0.166297304290852	4	1
KIF1B	0.16704636715873	0.16704636715873	5	1
CALM2P2	0.16704636715873	0.16704636715873	4	1
COL7A1	0.16704636715873	0.16704636715873	4	1
CLDN1	0.16704636715873	0.16704636715873	5	1
NUSAP1	0.16704636715873	0.16704636715873	5	1
SREK1	0.167795337159901	0.167795337159901	5	1
SNORA75	0.167795337159901	0.167795337159901	5	1
RPL32P16	0.167795337159901	0.167795337159901	1	1
AEBP1	0.168544214302999	0.168544214302999	5	1
AMDHD2	0.168544214302999	0.168544214302999	5	1
GAS5	0.168544214302999	0.168544214302999	5	1
MIR3916	0.169292998596659	0.169292998596659	4	1
CDKN1A	0.169292998596659	0.169292998596659	5	1
HIST1H3H	0.169292998596659	0.169292998596659	4	1
RP11-264B17.3	0.170041690049516	0.170041690049516	3	1
ZSCAN18	0.170041690049516	0.170041690049516	5	1
SLC25A13	0.170041690049516	0.170041690049516	5	1
PHLDA1	0.170041690049516	0.170041690049516	5	1
JPH2	0.170790288670202	0.170790288670202	5	1
TOP2B	0.170790288670202	0.170790288670202	5	1
G6PD	0.170790288670202	0.170790288670202	5	1
TJP2	0.171538794467351	0.171538794467351	5	1
RP11-691N7.6	0.171538794467351	0.171538794467351	2	1
PCDHGB4	0.171538794467351	0.171538794467351	4	1
COA1	0.171538794467351	0.171538794467351	5	1
PLK4	0.172287207449596	0.172287207449596	5	1
PCBP3	0.172287207449596	0.172287207449596	5	1
CARS	0.172287207449596	0.172287207449596	5	1
CENPA	0.172287207449596	0.172287207449596	5	1
GALNT4	0.173035527625569	0.173035527625569	5	1
DIRAS1	0.173035527625569	0.173035527625569	5	1
MTSS1	0.173035527625569	0.173035527625569	5	1
LOC100421587	0.173035527625569	0.173035527625569	1	1
TMEM140	0.173783755003901	0.173783755003901	5	1
RP11-1407O15.2	0.173783755003901	0.173783755003901	2	1
PRC1	0.173783755003901	0.173783755003901	5	1
MYO9A	0.174531889593223	0.174531889593223	5	1
OTUD4	0.174531889593223	0.174531889593223	5	1
SOCS1	0.174531889593223	0.174531889593223	5	1
CLDN11	0.174531889593223	0.174531889593223	5	1
CEP55	0.174531889593223	0.174531889593223	5	1
GAPVD1	0.175279931402166	0.175279931402166	5	1
MGAT5	0.175279931402166	0.175279931402166	5	1
TUBA4A	0.175279931402166	0.175279931402166	5	1
LOC646976	0.175279931402166	0.175279931402166	2	1
ANKHD1	0.17602788043936	0.17602788043936	4	1
EEPD1	0.17602788043936	0.17602788043936	5	1
BAALC	0.17602788043936	0.17602788043936	5	1
SKA3	0.17602788043936	0.17602788043936	5	1
SRSF11	0.176775736713433	0.176775736713433	5	1
CD14	0.176775736713433	0.176775736713433	5	1
BIRC2	0.177523500233016	0.177523500233016	5	1
REV3L	0.177523500233016	0.177523500233016	5	1
DYNC1H1	0.177523500233016	0.177523500233016	5	1
RPL7P21	0.177523500233016	0.177523500233016	1	1
SERINC5	0.178271171006736	0.178271171006736	5	1
GS1-124K5.10	0.17901874904322	0.17901874904322	2	1
RPTOR	0.17901874904322	0.17901874904322	5	1
GRPR	0.17901874904322	0.17901874904322	5	1
FAM65C	0.179766234351098	0.179766234351098	5	1
VPS13B	0.180513626938994	0.180513626938994	5	1
GLI3	0.180513626938994	0.180513626938994	5	1
HSBP1	0.180513626938994	0.180513626938994	5	1
TOMM34	0.180513626938994	0.180513626938994	5	1
CCDC102B	0.180513626938994	0.180513626938994	5	1
CCDC15	0.181260926815535	0.181260926815535	5	1
ZBTB38	0.181260926815535	0.181260926815535	5	1
SHROOM1	0.181260926815535	0.181260926815535	5	1
GJA1	0.181260926815535	0.181260926815535	5	1
RP11-297M9.2	0.182008133989347	0.182008133989347	2	1
RP11-396K3.1	0.182008133989347	0.182008133989347	3	1
GABARAPL1	0.182008133989347	0.182008133989347	5	1
CDK1	0.182008133989347	0.182008133989347	5	1
ANKRD33B	0.182755248469055	0.182755248469055	5	1
CHD9	0.183502270263284	0.183502270263284	5	1
C14orf64	0.183502270263284	0.183502270263284	4	1
KSR1	0.183502270263284	0.183502270263284	5	1
ANKRD28	0.184249199380657	0.184249199380657	5	1
TCF12	0.184249199380657	0.184249199380657	5	1
MASP1	0.184249199380657	0.184249199380657	5	1
CADPS2	0.184996035829799	0.184996035829799	5	1
C3orf72	0.184996035829799	0.184996035829799	1	1
ATP5L	0.184996035829799	0.184996035829799	5	1
CDC25C	0.184996035829799	0.184996035829799	5	1
AGTPBP1	0.185742779619331	0.185742779619331	5	1
C5orf30	0.185742779619331	0.185742779619331	5	1
GNPDA1	0.185742779619331	0.185742779619331	5	1
RAB8B	0.186489430757877	0.186489430757877	5	1
OLFM1	0.186489430757877	0.186489430757877	5	1
LINC01133	0.186489430757877	0.186489430757877	4	1
PIGCP1	0.187235989254058	0.187235989254058	3	1
EEF1A2	0.187235989254058	0.187235989254058	4	1
EIF3F	0.187235989254058	0.187235989254058	5	1
PAFAH1B2	0.187982455116496	0.187982455116496	5	1
LAMA4	0.187982455116496	0.187982455116496	5	1
SNHG3	0.187982455116496	0.187982455116496	5	1
KCNQ5	0.188728828353812	0.188728828353812	5	1
LPGAT1	0.188728828353812	0.188728828353812	5	1
SEMA5A	0.188728828353812	0.188728828353812	5	1
NME1-NME2	0.188728828353812	0.188728828353812	5	1
LOC100303749	0.188728828353812	0.188728828353812	1	1
RNF144B	0.189475108974625	0.189475108974625	5	1
SMG1	0.189475108974625	0.189475108974625	5	1
NOVA1	0.189475108974625	0.189475108974625	5	1
RPL23A	0.189475108974625	0.189475108974625	5	1
DLG5	0.190221296987556	0.190221296987556	5	1
SMEK2	0.190221296987556	0.190221296987556	3	1
FUCA1	0.190221296987556	0.190221296987556	5	1
NR2C2	0.190967392401225	0.190967392401225	5	1
TTYH3	0.190967392401225	0.190967392401225	5	1
EVI2A	0.190967392401225	0.190967392401225	5	1
CCDC68	0.191713395224248	0.191713395224248	5	1
IDSP1	0.191713395224248	0.191713395224248	3	1
SHANK1	0.191713395224248	0.191713395224248	5	1
LOC101928281	0.191713395224248	0.191713395224248	1	1
RHBDF2	0.192459305465246	0.192459305465246	5	1
NPR3	0.192459305465246	0.192459305465246	5	1
BIVM	0.193205123132835	0.193205123132835	5	1
IFITM3	0.193205123132835	0.193205123132835	5	1
EIF3L	0.193205123132835	0.193205123132835	5	1
DMPK	0.193950848235632	0.193950848235632	5	1
RAB33A	0.193950848235632	0.193950848235632	5	1
SPAG5	0.193950848235632	0.193950848235632	5	1
MTR	0.194696480782254	0.194696480782254	5	1
KIAA2026	0.194696480782254	0.194696480782254	5	1
MMP17	0.194696480782254	0.194696480782254	5	1
HIST2H2BB	0.194696480782254	0.194696480782254	3	1
ABCA6	0.195442020781318	0.195442020781318	5	1
SNORD14C	0.195442020781318	0.195442020781318	2	1
SGK223	0.195442020781318	0.195442020781318	4	1
USP34	0.196187468241438	0.196187468241438	5	1
RP11-527H14.2	0.196187468241438	0.196187468241438	3	1
PDZRN4	0.196187468241438	0.196187468241438	1	1
KRASP1	0.196187468241438	0.196187468241438	1	1
TUG1	0.196932823171229	0.196932823171229	5	1
ARHGEF3	0.196932823171229	0.196932823171229	5	1
RNH1	0.197678085579307	0.197678085579307	4	1
TYMS	0.197678085579307	0.197678085579307	5	1
PLBD2	0.198423255474284	0.198423255474284	5	1
ASAP1	0.198423255474284	0.198423255474284	5	1
FLCN	0.198423255474284	0.198423255474284	5	1
GTSE1	0.198423255474284	0.198423255474284	5	1
RP11-834C11.4	0.199168332864774	0.199168332864774	3	1
NRCAM	0.19991331775939	0.19991331775939	5	1
CPNE4	0.19991331775939	0.19991331775939	4	1
ZFAS1	0.19991331775939	0.19991331775939	5	1
LINC01001	0.200658210166745	0.200658210166745	5	1
MAPK10	0.200658210166745	0.200658210166745	5	1
SMG1P7	0.200658210166745	0.200658210166745	1	1
MORF4L1P7	0.200658210166745	0.200658210166745	1	1
NECAB3	0.201403010095449	0.201403010095449	5	1
PPP1R15A	0.201403010095449	0.201403010095449	5	1
KIAA1524	0.201403010095449	0.201403010095449	5	1
MIR147B	0.202147717554115	0.202147717554115	1	1
TUB	0.202892332551352	0.202892332551352	5	1
LYN	0.202892332551352	0.202892332551352	5	1
TMEM215	0.202892332551352	0.202892332551352	2	1
FOXP2	0.203636855095772	0.203636855095772	4	1
BHMT2	0.203636855095772	0.203636855095772	5	1
DUSP10	0.203636855095772	0.203636855095772	5	1
LRP1B	0.203636855095772	0.203636855095772	5	1
PRSS35	0.204381285195983	0.204381285195983	5	1
USP45	0.204381285195983	0.204381285195983	5	1
CDKN2C	0.204381285195983	0.204381285195983	5	1
RP11-181C21.4	0.205125622860595	0.205125622860595	2	1
RP11-157J24.1	0.205125622860595	0.205125622860595	3	1
ETS2	0.205125622860595	0.205125622860595	5	1
RPL35P6	0.205125622860595	0.205125622860595	1	1
MRC2	0.205869868098216	0.205869868098216	5	1
FCRLB	0.205869868098216	0.205869868098216	5	1
SEC23A	0.206614020917454	0.206614020917454	5	1
CA12	0.206614020917454	0.206614020917454	5	1
ADRBK2	0.206614020917454	0.206614020917454	4	1
OXR1	0.207358081326917	0.207358081326917	5	1
CPNE7	0.207358081326917	0.207358081326917	5	1
TCF4	0.208102049335212	0.208102049335212	5	1
MIR145	0.208102049335212	0.208102049335212	4	1
