gene	cell_type	is_dysregulated	abs_avg_log2FC	dataset
TNPO2	Bcell	FALSE	0.40622586063293	GSE295106
RHBDF2	Bcell	FALSE	0.423186255780831	GSE295106
DENND1A	Bcell	FALSE	0.32390598257283	GSE295106
CUL4B	Bcell	FALSE	0.280070666827187	GSE295106
KIF22	Bcell	FALSE	0.369770292565027	GSE295106
ATM	Bcell	FALSE	0.651963684402042	GSE295106
GTF2H2	Bcell	FALSE	0.397917607063363	GSE295106
XPNPEP1	Bcell	FALSE	0.363095914051473	GSE295106
ZFP664	Bcell	FALSE	0.328809006491473	GSE295106
MAP3K2	Bcell	FALSE	0.290180755005476	GSE295106
PTPRE	Bcell	FALSE	0.250428891351914	GSE295106
TPK1	Bcell	FALSE	0.597180271076732	GSE295106
JPX	Bcell	FALSE	0.255581670175533	GSE295106
NUAK1	Bcell	FALSE	0.260365890650727	GSE295106
SGTA	Bcell	FALSE	0.31142766403279	GSE295106
BCL7C	Bcell	FALSE	0.328944808589472	GSE295106
PRAM1	Bcell	FALSE	0.358528664319234	GSE295106
LIN9	Bcell	FALSE	0.276495441631309	GSE295106
TTC32	Bcell	FALSE	0.38394514851531	GSE295106
GRAP	Bcell	FALSE	0.270622162144692	GSE295106
MAN2B1	Bcell	FALSE	0.252251249907297	GSE295106
KDELR1	Bcell	FALSE	0.26236162386538	GSE295106
FCMR	Bcell	FALSE	0.511260395044928	GSE295106
HMGCL	Bcell	FALSE	0.458458606531843	GSE295106
ARRB2	Bcell	FALSE	0.375746289529774	GSE295106
GOLGA4	Bcell	FALSE	0.320737100595335	GSE295106
CACNB2	Bcell	FALSE	0.359206729030862	GSE295106
TMEM168	Bcell	FALSE	0.329049233597194	GSE295106
HAUS4	Bcell	FALSE	0.393838198516856	GSE295106
CSF2RB	Bcell	FALSE	0.437362731068794	GSE295106
FOSL2	Bcell	FALSE	0.484653128610927	GSE295106
MBD4	Bcell	FALSE	0.273877670524095	GSE295106
SYNJ1	Bcell	FALSE	0.396496872567842	GSE295106
MSL1	Bcell	FALSE	0.38859377510815	GSE295106
RNF185	Bcell	FALSE	0.311036423612054	GSE295106
CHIL3	Bcell	FALSE	0.259756216296319	GSE295106
PNP	Bcell	FALSE	0.435030714251874	GSE295106
ANKRD22	Bcell	FALSE	0.388024258219024	GSE295106
EIF4ENIF1	Bcell	FALSE	0.343642034248689	GSE295106
BSCL2	Bcell	FALSE	0.250876580339907	GSE295106
PEF1	Bcell	FALSE	0.420937933860199	GSE295106
TPM1	Bcell	FALSE	0.305109346346029	GSE295106
AMD1	Bcell	FALSE	0.317256897311922	GSE295106
PON3	Bcell	FALSE	0.4322941365693	GSE295106
NCBP2	Bcell	FALSE	0.551705995853955	GSE295106
SSRP1	Bcell	FALSE	0.289599650133011	GSE295106
SHMT1	Bcell	FALSE	0.732166562988144	GSE295106
BFAR	Bcell	FALSE	0.487958152336057	GSE295106
SLC10A7	Bcell	FALSE	0.331827584325466	GSE295106
RPA2	Bcell	FALSE	0.400337674044879	GSE295106
NDRG1	Bcell	FALSE	0.650155100764241	GSE295106
LY6C2	Bcell	FALSE	0.264514895254306	GSE295106
PKIB	Bcell	FALSE	0.278472622298267	GSE295106
EPS15	Bcell	FALSE	0.345200958639747	GSE295106
LETM1	Bcell	FALSE	0.297804070226455	GSE295106
DHX35	Bcell	FALSE	0.285450080522377	GSE295106
RPL36A-PS1	Bcell	FALSE	0.390247774072086	GSE295106
SNTB2	Bcell	FALSE	0.439493051910625	GSE295106
6720427I07RIK	Bcell	FALSE	0.295351643498245	GSE295106
BCLAF3	Bcell	FALSE	0.292872022832248	GSE295106
PRDM1	Bcell	FALSE	0.396783585184756	GSE295106
NDE1	Bcell	FALSE	0.254760741626443	GSE295106
SCPEP1	Bcell	FALSE	0.306005937421958	GSE295106
PARP9	Bcell	FALSE	0.491635895261768	GSE295106
ZFP609	Bcell	FALSE	0.374108357807579	GSE295106
TRIM5	Bcell	FALSE	0.667246082310435	GSE295106
ARHGEF2	Bcell	FALSE	0.283493491246747	GSE295106
PI4KA	Bcell	FALSE	0.287798377314931	GSE295106
2700049A03RIK	Bcell	FALSE	0.259500853861538	GSE295106
NDST1	Bcell	FALSE	0.351540464258628	GSE295106
IFI35	Bcell	FALSE	0.346629056144025	GSE295106
ING1	Bcell	FALSE	0.576638454720009	GSE295106
ITPRIP	Bcell	FALSE	0.30608266984276	GSE295106
CDKAL1	Bcell	FALSE	0.26853022673081	GSE295106
ACOX1	Bcell	FALSE	0.455395607012565	GSE295106
BDP1	Bcell	FALSE	0.379358384691226	GSE295106
PRELID3B	Bcell	FALSE	0.278575393969591	GSE295106
CDC25B	Bcell	FALSE	0.300128558110603	GSE295106
MED12	Bcell	FALSE	0.290662782187754	GSE295106
RASSF2	Bcell	FALSE	0.505898654484452	GSE295106
TASP1	Bcell	FALSE	0.375559195560306	GSE295106
CARD11	Bcell	FALSE	0.326671977376964	GSE295106
TFB2M	Bcell	FALSE	0.250292865784806	GSE295106
OGDH	Bcell	FALSE	0.32417199447963	GSE295106
WBP1L	Bcell	FALSE	0.301392510013509	GSE295106
MRPL55	Bcell	FALSE	0.447057293198341	GSE295106
FLCN	Bcell	FALSE	0.352686518841258	GSE295106
RAB43	Bcell	FALSE	0.298675455955968	GSE295106
CDC25A	Bcell	FALSE	0.368433758574425	GSE295106
AGAP1	Bcell	FALSE	0.33912985911514	GSE295106
USP4	Bcell	FALSE	0.405013346269026	GSE295106
RAB33B	Bcell	FALSE	0.33504515083112	GSE295106
DOK1	Bcell	FALSE	0.318644238058011	GSE295106
TARS2	Bcell	FALSE	0.361914792340191	GSE295106
PEX3	Bcell	FALSE	0.535094608255105	GSE295106
ZFP687	Bcell	FALSE	0.415357847112517	GSE295106
NUP50	Bcell	FALSE	0.262106810346551	GSE295106
CHAF1A	Bcell	FALSE	0.309052329451831	GSE295106
PPA1	Bcell	FALSE	0.355099656133429	GSE295106
GPR137C	Bcell	FALSE	0.682762757714512	GSE295106
TPCN1	Bcell	FALSE	0.899758027710602	GSE295106
PPAN	Bcell	FALSE	0.341690424008312	GSE295106
SLC44A2	Bcell	FALSE	0.460759065486119	GSE295106
PRIMPOL	Bcell	FALSE	0.332899582380986	GSE295106
COL1A1	Bcell	FALSE	0.328493673700401	GSE295106
PXN	Bcell	FALSE	0.440374052404773	GSE295106
ZFP869	Bcell	FALSE	0.33121870544554	GSE295106
TBCD	Bcell	FALSE	0.276892921040421	GSE295106
WARS2	Bcell	FALSE	0.350707097971533	GSE295106
ERLIN1	Bcell	FALSE	0.495967378291386	GSE295106
CLOCK	Bcell	FALSE	0.292584942867377	GSE295106
TNFRSF21	Bcell	FALSE	0.46211542999461	GSE295106
MAP7	Bcell	FALSE	0.293073474507799	GSE295106
SHLD2	Bcell	FALSE	0.402530659676789	GSE295106
MAN1B1	Bcell	FALSE	0.282973070939435	GSE295106
ZBTB38	Bcell	FALSE	0.276215674231726	GSE295106
TUBGCP4	Bcell	FALSE	0.265405942297385	GSE295106
METTL3	Bcell	FALSE	0.485866827092758	GSE295106
CNKSR3	Bcell	FALSE	0.49768337282173	GSE295106
BOLA2	Bcell	FALSE	0.334418002615946	GSE295106
NOCT	Bcell	FALSE	0.264413184301477	GSE295106
PDE8A	Bcell	FALSE	0.310904924538218	GSE295106
JMY	Bcell	FALSE	0.261303622379132	GSE295106
ALS2	Bcell	FALSE	0.388160274506138	GSE295106
CABLES2	Bcell	FALSE	0.402028820940151	GSE295106
CRYBG3	Bcell	FALSE	0.40018266993576	GSE295106
FAM20B	Bcell	FALSE	0.399345808912497	GSE295106
GPATCH4	Bcell	FALSE	0.329016417848606	GSE295106
GLIPR2	Bcell	FALSE	0.270334401180406	GSE295106
ECHS1	Bcell	FALSE	0.401266763336305	GSE295106
DICER1	Bcell	FALSE	0.340856124793323	GSE295106
TMED3	Bcell	FALSE	0.281464148906367	GSE295106
SAMD8	Bcell	FALSE	0.282903290081176	GSE295106
CLCN5	Bcell	FALSE	0.468494555135587	GSE295106
TICRR	Bcell	FALSE	0.357351301629409	GSE295106
SYNRG	Bcell	FALSE	0.37588137724599	GSE295106
SPTLC2	Bcell	FALSE	0.256453482787934	GSE295106
CLEC16A	Bcell	FALSE	0.452748631995956	GSE295106
LRIF1	Bcell	FALSE	0.319906736221073	GSE295106
DONSON	Bcell	FALSE	0.461480071400199	GSE295106
ZSWIM4	Bcell	FALSE	0.289684237530493	GSE295106
SLC38A9	Bcell	FALSE	0.264672678500226	GSE295106
EDC4	Bcell	FALSE	0.32635178737351	GSE295106
BASP1	Bcell	FALSE	0.30256916333003	GSE295106
TNRC18	Bcell	FALSE	0.27854155722811	GSE295106
BET1L	Bcell	FALSE	0.302360801502064	GSE295106
DERA	Bcell	FALSE	0.343021543814841	GSE295106
SESN2	Bcell	FALSE	0.431216453860154	GSE295106
PDHX	Bcell	FALSE	0.368310736793932	GSE295106
GFPT1	Bcell	FALSE	0.508214547426831	GSE295106
CHM	Bcell	FALSE	0.284569283968402	GSE295106
SLC44A1	Bcell	FALSE	0.387902946895387	GSE295106
STX12	Bcell	FALSE	0.319766665662468	GSE295106
SMU1	Bcell	FALSE	0.405487333659175	GSE295106
ZDHHC4	Bcell	FALSE	0.334391441684788	GSE295106
ZW10	Bcell	FALSE	0.421942200155976	GSE295106
GSDME	Bcell	FALSE	0.436372739853225	GSE295106
PLBD1	Bcell	FALSE	0.412795884416105	GSE295106
USP48	Bcell	FALSE	0.410197111967047	GSE295106
AGBL1	Bcell	FALSE	0.474417615736015	GSE295106
ASAP2	Bcell	FALSE	0.472055966193375	GSE295106
ATG12	Bcell	FALSE	0.489553729595833	GSE295106
CAMK2G	Bcell	FALSE	0.288630558601693	GSE295106
MRPL51	Bcell	FALSE	0.35014133808048	GSE295106
FBXL14	Bcell	FALSE	0.300275546284356	GSE295106
BLZF1	Bcell	FALSE	0.384052860802378	GSE295106
UTP14A	Bcell	FALSE	0.476282859794226	GSE295106
CEP57	Bcell	FALSE	0.2630912192982	GSE295106
TATDN1	Bcell	FALSE	0.265610465575529	GSE295106
COA3	Bcell	FALSE	0.356799629241177	GSE295106
TMEM65	Bcell	FALSE	0.297819744171403	GSE295106
ABL1	Bcell	FALSE	0.324852455741242	GSE295106
DYM	Bcell	FALSE	0.376636832158642	GSE295106
PDE4DIP	Bcell	FALSE	0.30714938399675	GSE295106
UTP6	Bcell	FALSE	0.410794876544145	GSE295106
PRC1	Bcell	FALSE	0.333805643062282	GSE295106
TECPR1	Bcell	FALSE	0.4943469691092	GSE295106
TEX264	Bcell	FALSE	0.34499182222549	GSE295106
RACGAP1	Bcell	FALSE	0.367014982715587	GSE295106
MFAP1B	Bcell	FALSE	0.364558644976233	GSE295106
TAF1A	Bcell	FALSE	0.46103421343164	GSE295106
TRIM36	Bcell	FALSE	0.357507934293777	GSE295106
SNHG9	Bcell	FALSE	0.448993369660012	GSE295106
CALU	Bcell	FALSE	0.344755564887131	GSE295106
DENR	Bcell	FALSE	0.272524678652471	GSE295106
DNAJC11	Bcell	FALSE	0.303545621042564	GSE295106
LONP1	Bcell	FALSE	0.299631646239383	GSE295106
SEC24A	Bcell	FALSE	0.303033914275621	GSE295106
MRPS28	Bcell	FALSE	0.331245647616835	GSE295106
PLEKHO2	Bcell	FALSE	0.384259874470676	GSE295106
CUTA	Bcell	FALSE	0.329304563008309	GSE295106
SETDB1	Bcell	FALSE	0.321048819091225	GSE295106
UBQLN1	Bcell	FALSE	0.290074204135651	GSE295106
STK19	Bcell	FALSE	0.339448825794127	GSE295106
SETDB2	Bcell	FALSE	0.294780400915195	GSE295106
HIST1H3A	Bcell	FALSE	0.4123835689812	GSE295106
TRIB3	Bcell	FALSE	0.44497371880846	GSE295106
KLHDC3	Bcell	FALSE	0.410676214438361	GSE295106
EYA3	Bcell	FALSE	0.313183625366795	GSE295106
CBX4	Bcell	FALSE	0.2859639506219	GSE295106
SERTAD1	Bcell	FALSE	0.261344414881818	GSE295106
CNST	Bcell	FALSE	0.33655100466661	GSE295106
GLRX5	Bcell	FALSE	0.268093066314296	GSE295106
RXRB	Bcell	FALSE	0.390060264838728	GSE295106
GIMAP5	Bcell	FALSE	0.425134270416987	GSE295106
RNF144A	Bcell	FALSE	0.405975256939237	GSE295106
HAUS2	Bcell	FALSE	0.274343791830566	GSE295106
PNPLA2	Bcell	FALSE	0.38231951813193	GSE295106
NDUFV1	Bcell	FALSE	0.283519006125831	GSE295106
MRPS27	Bcell	FALSE	0.388551130168787	GSE295106
CCDC82	Bcell	FALSE	0.323973520286883	GSE295106
DNAJC15	Bcell	FALSE	0.263912216679911	GSE295106
CWC25	Bcell	FALSE	0.391444576141484	GSE295106
APBB1IP	Bcell	FALSE	0.267233558275789	GSE295106
DNM2	Bcell	FALSE	0.385335421771391	GSE295106
SLC9A8	Bcell	FALSE	0.271669015366676	GSE295106
NEDD4	Bcell	FALSE	0.349445890312416	GSE295106
NSUN2	Bcell	FALSE	0.418176078043514	GSE295106
IDE	Bcell	FALSE	0.333737544214507	GSE295106
SSR1	Bcell	FALSE	0.273827154763185	GSE295106
PATL1	Bcell	FALSE	0.345610314322526	GSE295106
PPP1R7	Bcell	FALSE	0.270703034180286	GSE295106
SP4	Bcell	FALSE	0.289537769158528	GSE295106
DIS3	Bcell	FALSE	0.377028413181093	GSE295106
MFSD14A	Bcell	FALSE	0.304013820629646	GSE295106
ING3	Bcell	FALSE	0.290820840916439	GSE295106
CCDC97	Bcell	FALSE	0.411757072605918	GSE295106
PLK2	Bcell	FALSE	0.308042308035244	GSE295106
GM42659	Bcell	FALSE	0.282053689609812	GSE295106
CLP1	Bcell	FALSE	0.395033361124746	GSE295106
BORA	Bcell	FALSE	0.391412003451415	GSE295106
GADD45G	Bcell	FALSE	0.493994578414148	GSE295106
GFM1	Bcell	FALSE	0.355113654127134	GSE295106
QSER1	Bcell	FALSE	0.275810755880284	GSE295106
MYC	Bcell	FALSE	0.474216361779087	GSE295106
HEATR1	Bcell	FALSE	0.30689769825357	GSE295106
TOP3A	Bcell	FALSE	0.647550701654498	GSE295106
SPTLC1	Bcell	FALSE	0.322088059274361	GSE295106
TUBB2A	Bcell	FALSE	0.343850185123602	GSE295106
IDH3G	Bcell	FALSE	0.336579890276341	GSE295106
ABCC4	Bcell	FALSE	0.52678683186231	GSE295106
FAM53A	Bcell	FALSE	0.273053978948343	GSE295106
ERCC3	Bcell	FALSE	0.261243386359462	GSE295106
CLIP1	Bcell	FALSE	0.327529516718243	GSE295106
ATP8B4	Bcell	FALSE	0.376971299317054	GSE295106
KPNA6	Bcell	FALSE	0.392887838509493	GSE295106
UAP1	Bcell	FALSE	0.382368481360756	GSE295106
CYP4F18	Bcell	FALSE	0.282527779127207	GSE295106
PSMB10	Bcell	FALSE	0.275337167024684	GSE295106
CENPC1	Bcell	FALSE	0.317090610537721	GSE295106
TXLNG	Bcell	FALSE	0.382344652216153	GSE295106
GPAT4	Bcell	FALSE	0.369584321681776	GSE295106
AATF	Bcell	FALSE	0.333231975063961	GSE295106
DNAJB4	Bcell	FALSE	0.276139129210638	GSE295106
SETD3	Bcell	FALSE	0.251349166726024	GSE295106
MPP6	Bcell	FALSE	0.274584771614264	GSE295106
RHOG	Bcell	FALSE	0.271888880174157	GSE295106
THADA	Bcell	FALSE	0.327742408427235	GSE295106
COG4	Bcell	FALSE	0.320443755197111	GSE295106
PNKP	Bcell	FALSE	0.353956983884989	GSE295106
RNF24	Bcell	FALSE	0.353100161155531	GSE295106
IL1RAP	Bcell	FALSE	0.279796785703661	GSE295106
FOS	Bcell	FALSE	0.408018846764041	GSE295106
GID4	Bcell	FALSE	0.399842071675988	GSE295106
DCP1B	Bcell	FALSE	0.405523439289678	GSE295106
CSE1L	Bcell	FALSE	0.337046136120391	GSE295106
GLO1	Bcell	FALSE	0.299673856605692	GSE295106
PHF10	Bcell	FALSE	0.317685235100994	GSE295106
PLEKHM3	Bcell	FALSE	0.268968055950077	GSE295106
COIL	Bcell	FALSE	0.261197400139543	GSE295106
AHDC1	Bcell	FALSE	0.41164857680687	GSE295106
HHEX	Bcell	FALSE	0.251526166788156	GSE295106
USO1	Bcell	FALSE	0.286465073311416	GSE295106
COQ7	Bcell	FALSE	0.285116300258912	GSE295106
ITGA9	Bcell	FALSE	0.350379305104114	GSE295106
PRPSAP2	Bcell	FALSE	0.320907318952144	GSE295106
MAGT1	Bcell	FALSE	0.36012208243406	GSE295106
RIOK1	Bcell	FALSE	0.277668351490867	GSE295106
DNMT3A	Bcell	FALSE	0.311049290901953	GSE295106
PUM3	Bcell	FALSE	0.279016795644722	GSE295106
NABP2	Bcell	FALSE	0.255987841658637	GSE295106
LONRF1	Bcell	FALSE	0.442375102878419	GSE295106
NCAPH	Bcell	FALSE	0.442354882688261	GSE295106
KLHL2	Bcell	FALSE	0.295757671408493	GSE295106
ENTPD7	Bcell	FALSE	0.334349998125723	GSE295106
CCNB2	Bcell	FALSE	0.323779409231834	GSE295106
CYSTM1	Bcell	FALSE	0.443523605916933	GSE295106
LGALS8	Bcell	FALSE	0.273495711880994	GSE295106
PEX1	Bcell	FALSE	0.275620510517673	GSE295106
HMCES	Bcell	FALSE	0.322164165103679	GSE295106
MPHOSPH10	Bcell	FALSE	0.371203946964866	GSE295106
ACSL5	Bcell	FALSE	0.284759315575384	GSE295106
SLC35E1	Bcell	FALSE	0.280609290288408	GSE295106
PIK3CD	Bcell	FALSE	0.290975423717695	GSE295106
HCFC2	Bcell	FALSE	0.26899521733487	GSE295106
MMD	Bcell	FALSE	0.389159035344692	GSE295106
PGAP2	Bcell	FALSE	0.336091483829903	GSE295106
SCYL3	Bcell	FALSE	0.428464978332671	GSE295106
TRAFD1	Bcell	FALSE	0.388169957219173	GSE295106
CHERP	Bcell	FALSE	0.479737776510267	GSE295106
SAP130	Bcell	FALSE	0.262238059723504	GSE295106
PCSK7	Bcell	FALSE	0.252729573441771	GSE295106
PKP4	Bcell	FALSE	0.263659188198155	GSE295106
FLII	Bcell	FALSE	0.337240110340105	GSE295106
NUP155	Bcell	FALSE	0.270352650256363	GSE295106
HSPH1	Bcell	FALSE	0.39902018078585	GSE295106
GFI1	Bcell	FALSE	0.475869322220485	GSE295106
CD40	Bcell	FALSE	0.308429443468907	GSE295106
AAMP	Bcell	FALSE	0.294842229325801	GSE295106
LNX2	Bcell	FALSE	0.408416962676016	GSE295106
SLC9A1	Bcell	FALSE	0.305795881228645	GSE295106
DOCK4	Bcell	FALSE	0.301007717088207	GSE295106
HERC2	Bcell	FALSE	0.429313593454285	GSE295106
ADGRL4	Bcell	FALSE	0.575314150221871	GSE295106
SNAP23	Bcell	FALSE	0.347575859020264	GSE295106
CPSF4	Bcell	FALSE	0.285952600439303	GSE295106
SLC25A39	Bcell	FALSE	0.351204518223055	GSE295106
CENPE	Bcell	FALSE	0.404239162687507	GSE295106
SAP18	Bcell	FALSE	0.297684069846737	GSE295106
NXT1	Bcell	FALSE	0.341056797799291	GSE295106
NOL10	Bcell	FALSE	0.250932627888712	GSE295106
CIC	Bcell	FALSE	0.279821166074998	GSE295106
UTP20	Bcell	FALSE	0.266330228386871	GSE295106
SLC33A1	Bcell	FALSE	0.525449210742906	GSE295106
NVL	Bcell	FALSE	0.382953633966746	GSE295106
DSN1	Bcell	FALSE	0.586173400959354	GSE295106
SMARCC1	Bcell	FALSE	0.301796671465369	GSE295106
ZFP180	Bcell	FALSE	0.325286669097524	GSE295106
NOM1	Bcell	FALSE	0.334529063471801	GSE295106
TRAPPC12	Bcell	FALSE	0.294931325912904	GSE295106
INTS9	Bcell	FALSE	0.304511154367191	GSE295106
MTX1	Bcell	FALSE	0.399473561962215	GSE295106
MEA1	Bcell	FALSE	0.366881861604268	GSE295106
NBN	Bcell	FALSE	0.340705006499444	GSE295106
TMEM19	Bcell	FALSE	0.406619867053561	GSE295106
MBP	Bcell	FALSE	0.261348881748984	GSE295106
TPST1	Bcell	FALSE	0.318294356905236	GSE295106
SPIDR	Bcell	FALSE	0.269253585482131	GSE295106
CUL2	Bcell	FALSE	0.414548393259561	GSE295106
ABCE1	Bcell	FALSE	0.263332165389913	GSE295106
SLC30A7	Bcell	FALSE	0.300937719343744	GSE295106
AGGF1	Bcell	FALSE	0.291276631497257	GSE295106
GM13684	Bcell	FALSE	0.369253028695134	GSE295106
ZFP346	Bcell	FALSE	0.433520854850149	GSE295106
BRCA1	Bcell	FALSE	0.325750060555748	GSE295106
BABAM1	Bcell	FALSE	0.302465491492739	GSE295106
MCM10	Bcell	FALSE	0.263112430012553	GSE295106
MPRIP	Bcell	FALSE	0.250994387331904	GSE295106
HMBOX1	Bcell	FALSE	0.253649218363247	GSE295106
PPAT	Bcell	FALSE	0.361797809089784	GSE295106
CDC6	Bcell	FALSE	0.388699135285884	GSE295106
CKAP5	Bcell	FALSE	0.366631112809534	GSE295106
HIST1H1A	Bcell	FALSE	0.401932676706256	GSE295106
SPG7	Bcell	FALSE	0.501931079207895	GSE295106
NETO2	Bcell	FALSE	0.349241604683581	GSE295106
INTS14	Bcell	FALSE	0.40648885051297	GSE295106
GUCD1	Bcell	FALSE	0.501937814121856	GSE295106
OAZ2	Bcell	FALSE	0.329865822700689	GSE295106
SIDT2	Bcell	FALSE	0.2848895467457	GSE295106
SLC20A2	Bcell	FALSE	0.464303468813744	GSE295106
SORCS2	Bcell	FALSE	0.383620524653898	GSE295106
CACNA1E	Bcell	FALSE	0.286656436398421	GSE295106
ODR4	Bcell	FALSE	0.587058878376724	GSE295106
LAMC1	Bcell	FALSE	0.352800348111493	GSE295106
FAM126A	Bcell	FALSE	0.372185458676384	GSE295106
GM47664	Bcell	FALSE	0.282079728660892	GSE295106
DOCK9	Bcell	FALSE	0.257615700584456	GSE295106
GM42418	Macrophage	TRUE	1.15577232386039	GSE295106
ACOD1	Macrophage	TRUE	1.71606273617794	GSE295106
PFN1	Macrophage	TRUE	0.949185102413802	GSE295106
CCL4	Macrophage	TRUE	2.65888537758039	GSE295106
IL1A	Macrophage	TRUE	2.89350854710848	GSE295106
OASL1	Macrophage	TRUE	2.44392420305135	GSE295106
GM47283	Macrophage	TRUE	2.88857440598199	GSE295106
RBM3	Macrophage	TRUE	0.547647892679474	GSE295106
SLPI	Macrophage	TRUE	1.320601172094	GSE295106
SAA3	Macrophage	TRUE	4.12328019728328	GSE295106
SNRPF	Macrophage	TRUE	1.07076828228456	GSE295106
PELI1	Macrophage	TRUE	1.17754943894982	GSE295106
SOD2	Macrophage	TRUE	0.889888417359465	GSE295106
PSAP	Macrophage	TRUE	0.731953804969272	GSE295106
CCL5	Macrophage	TRUE	2.68677633285767	GSE295106
CAMK1D	Macrophage	TRUE	1.0412259482197	GSE295106
IL1B	Macrophage	TRUE	2.76977908211986	GSE295106
RGS2	Macrophage	TRUE	1.08152888949216	GSE295106
CMSS1	Macrophage	TRUE	0.811467846273028	GSE295106
IGHA	Macrophage	TRUE	2.10481795635997	GSE295106
IL6	Macrophage	TRUE	2.65683710631816	GSE295106
LAPTM5	Macrophage	TRUE	0.609228532847981	GSE295106
COX17	Macrophage	TRUE	0.953531408629327	GSE295106
VAV3	Macrophage	TRUE	0.836531063406326	GSE295106
HBB-BS	Macrophage	TRUE	2.0958315657241	GSE295106
CXCL3	Macrophage	TRUE	2.14444971677983	GSE295106
PHLDA1	Macrophage	TRUE	1.13854744173472	GSE295106
ZMIZ1	Macrophage	TRUE	0.884352369243843	GSE295106
GM14636	Macrophage	TRUE	1.27759279024795	GSE295106
IL1F9	Macrophage	TRUE	1.76900473369616	GSE295106
RPS18	Macrophage	TRUE	0.501212442074094	GSE295106
CXCL2	Macrophage	TRUE	1.27117967986775	GSE295106
IFITM1	Macrophage	TRUE	2.09815231629253	GSE295106
RPL9	Macrophage	TRUE	0.427381040437462	GSE295106
PPIA	Macrophage	TRUE	0.483305084128012	GSE295106
MT-ND2	Macrophage	TRUE	0.744526939438166	GSE295106
COX7C	Macrophage	TRUE	0.632808360076585	GSE295106
FNDC3B	Macrophage	TRUE	0.704819084437633	GSE295106
PTMA	Macrophage	TRUE	0.522097654721192	GSE295106
CUX1	Macrophage	TRUE	0.806976696178836	GSE295106
HMGB2	Macrophage	TRUE	0.879127567206545	GSE295106
GNAQ	Macrophage	TRUE	0.715010317652566	GSE295106
SEM1	Macrophage	TRUE	0.337923979388314	GSE295106
LARS2	Macrophage	TRUE	1.08830650085485	GSE295106
OST4	Macrophage	TRUE	0.839801303061502	GSE295106
LITAF	Macrophage	TRUE	0.668933207933117	GSE295106
JMJD1C	Macrophage	TRUE	0.711412792576019	GSE295106
BACH2	Macrophage	TRUE	1.21961352664204	GSE295106
COX8A	Macrophage	TRUE	0.401041805491712	GSE295106
PTGS2	Macrophage	TRUE	1.94938995150491	GSE295106
NCEH1	Macrophage	TRUE	1.69034065458156	GSE295106
MRPL33	Macrophage	TRUE	0.601611220434316	GSE295106
1810037I17RIK	Macrophage	TRUE	0.812885682772974	GSE295106
PLSCR1	Macrophage	TRUE	1.39392025296897	GSE295106
HEXA	Macrophage	TRUE	0.790994340740621	GSE295106
MED13L	Macrophage	TRUE	0.67037950836504	GSE295106
EIF5A	Macrophage	TRUE	0.592299750201066	GSE295106
CLEC4E	Macrophage	TRUE	0.788847505625958	GSE295106
1700017B05RIK	Macrophage	TRUE	1.01626888731603	GSE295106
RPS23	Macrophage	TRUE	0.38292137617081	GSE295106
RPA3	Macrophage	TRUE	1.60196835859209	GSE295106
IGKC	Macrophage	TRUE	1.04998584755352	GSE295106
LDHA	Macrophage	TRUE	0.643266645402948	GSE295106
GJA1	Macrophage	TRUE	2.28676624661174	GSE295106
SEC61G	Macrophage	TRUE	0.452214366886448	GSE295106
EEPD1	Macrophage	TRUE	1.12176626253987	GSE295106
TGFBR1	Macrophage	TRUE	1.00495122617134	GSE295106
BCL2A1B	Macrophage	TRUE	1.71047865748886	GSE295106
MAGOHB	Macrophage	TRUE	1.20749983059524	GSE295106
CSF3	Macrophage	TRUE	2.71577904854269	GSE295106
ALYREF	Macrophage	TRUE	0.853885525524965	GSE295106
KCNN4	Macrophage	TRUE	0.74763531205328	GSE295106
RPS27L	Macrophage	TRUE	0.58107479816378	GSE295106
IFIH1	Macrophage	TRUE	1.55811370624196	GSE295106
CDK6	Macrophage	TRUE	0.572191019007964	GSE295106
CD14	Macrophage	TRUE	0.823262678667731	GSE295106
SLC7A11	Macrophage	TRUE	0.67740486835309	GSE295106
LCN2	Macrophage	TRUE	0.447456543743775	GSE295106
LSM5	Macrophage	TRUE	0.685868283709667	GSE295106
ZEB2	Macrophage	TRUE	0.471986900285566	GSE295106
MTSS1	Macrophage	TRUE	1.27240803562813	GSE295106
SDHD	Macrophage	TRUE	0.967706314762221	GSE295106
MAP2K3	Macrophage	TRUE	0.578818761654154	GSE295106
CFL1	Macrophage	TRUE	0.396703808363992	GSE295106
PLET1	Macrophage	TRUE	1.95183772945663	GSE295106
OSBPL8	Macrophage	TRUE	0.611481038214462	GSE295106
TIAM1	Macrophage	TRUE	0.943080013635045	GSE295106
RPL24	Macrophage	TRUE	0.303317605994799	GSE295106
PRDX1	Macrophage	TRUE	0.733425216228936	GSE295106
MIR155HG	Macrophage	TRUE	1.22119830977743	GSE295106
RPS3	Macrophage	TRUE	0.377233184031091	GSE295106
AMELX	Macrophage	TRUE	6.65303845533808	GSE295106
SRSF9	Macrophage	TRUE	0.799906361139309	GSE295106
TNS3	Macrophage	TRUE	0.764240955296005	GSE295106
CD38	Macrophage	TRUE	4.11951648197385	GSE295106
IFI203	Macrophage	TRUE	0.880668488912419	GSE295106
INHBA	Macrophage	TRUE	1.8949424357269	GSE295106
CCDC71L	Macrophage	TRUE	0.819329935678597	GSE295106
NAV1	Macrophage	TRUE	1.6981643925248	GSE295106
